"=""Разбор конфликтных ситуаций""";

"=""Выберите потребителя""";"=""Министерство внутренних дел Российской Федерации (МВД)""";
"Электронное сообщение DD7B93D6-A70B-FFA3-96A3-195CEAF3BC8D в статусе PROCESS было отправлено 01.01.2013 00:19:50 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/904291.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB4A237F-C229-1271-77FF-190022A0EB50 содержит сообщения:""";
"Электронное сообщение AB4A237F-C229-1271-77FF-190022A0EB50 в статусе PING было отправлено 01.01.2013 00:22:49 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/905009.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 8A987CBB-ED86-2D53-AB8B-327A77A4CAE4 в статусе PROCESS было отправлено 01.01.2013 00:22:50 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/905009.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC2C3CFB-802C-CE4E-03F9-99DF13DEBD4D содержит сообщения:""";
"Электронное сообщение AC2C3CFB-802C-CE4E-03F9-99DF13DEBD4D в статусе PING было отправлено 01.01.2013 00:23:56 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/905338.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение A9F04D31-4218-CB75-A862-98F4CF3BD015 в статусе PROCESS было отправлено 01.01.2013 00:23:57 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/905338.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB338AFB-FA3D-AA05-2A48-BCB2398CE877 содержит сообщения:""";
"Электронное сообщение AB338AFB-FA3D-AA05-2A48-BCB2398CE877 в статусе PING было отправлено 01.01.2013 00:33:45 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/910827.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение C49CFD5D-0EE5-8BDC-0224-8AADD22063A6 в статусе PROCESS было отправлено 01.01.2013 00:33:46 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/910827.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB675777-CE3A-BED4-E389-D75A32282292 содержит сообщения:""";
"Электронное сообщение AB675777-CE3A-BED4-E389-D75A32282292 в статусе PING было отправлено 01.01.2013 00:37:01 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/911862.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение B8307BCE-BD31-F450-959B-06B43F4C0238 в статусе PROCESS было отправлено 01.01.2013 00:37:02 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/911862.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AA5F1DCB-5A6E-819D-50C9-5E3CEA85FFD9 содержит сообщения:""";
"Электронное сообщение AA5F1DCB-5A6E-819D-50C9-5E3CEA85FFD9 в статусе PING было отправлено 01.01.2013 00:38:43 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/912752.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение A41B465C-3DF9-0D75-D10E-FCF59CA85924 в статусе PROCESS было отправлено 01.01.2013 00:38:44 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/912752.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB1C7E7B-54C5-A8D7-3700-EEECC05CD4E0 содержит сообщения:""";
"Электронное сообщение AB1C7E7B-54C5-A8D7-3700-EEECC05CD4E0 в статусе PING было отправлено 01.01.2013 00:41:24 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/913842.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 0FD144FC-BD1F-EFC7-B898-EA77139DBEFD в статусе PROCESS было отправлено 01.01.2013 00:41:25 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/913842.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC0DA139-5614-E771-C8A1-0137802800B1 содержит сообщения:""";
"Электронное сообщение AC0DA139-5614-E771-C8A1-0137802800B1 в статусе PING было отправлено 01.01.2013 00:42:05 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/914207.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 063D39B9-12BA-01E7-882D-3BC256DA0021 в статусе PROCESS было отправлено 01.01.2013 00:42:07 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/914207.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AA954B7D-3C80-C488-58CB-CE109A5AE45A содержит сообщения:""";
"Электронное сообщение AA954B7D-3C80-C488-58CB-CE109A5AE45A в статусе PING было отправлено 01.01.2013 00:42:33 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/914559.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение EFC82FF9-FF84-85E8-85D5-178D1D6878F9 в статусе PROCESS было отправлено 01.01.2013 00:42:34 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/914559.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC1D0092-9BF3-6EB5-DADE-BE45F8D3F86B содержит сообщения:""";
"Электронное сообщение AC1D0092-9BF3-6EB5-DADE-BE45F8D3F86B в статусе PING было отправлено 01.01.2013 00:50:58 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917066.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 96D51A33-89C5-831C-2663-457D68A170C4 в статусе PROCESS было отправлено 01.01.2013 00:50:59 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917066.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB782736-B5F4-56B1-4D3D-BAF970143093 содержит сообщения:""";
"Электронное сообщение AB782736-B5F4-56B1-4D3D-BAF970143093 в статусе PING было отправлено 01.01.2013 00:51:50 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917483.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 3F92B474-D9F0-4AB3-AFCF-6F2AABA99FCF в статусе PROCESS было отправлено 01.01.2013 00:51:51 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917483.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB3BDD6C-8669-FC3E-3AF7-4004C4739D3D содержит сообщения:""";
"Электронное сообщение AB3BDD6C-8669-FC3E-3AF7-4004C4739D3D в статусе PING было отправлено 01.01.2013 00:52:49 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917707.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение F75D7484-17A6-5E24-8EA8-B00A3381241D в статусе PROCESS было отправлено 01.01.2013 00:52:50 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/917707.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB7B6E6F-A55D-A22F-CBD4-2EC808C01762 содержит сообщения:""";
"Электронное сообщение 4558A767-49A1-A5BF-6DBF-5CC912117DCB в статусе PROCESS было отправлено 01.01.2013 00:57:46 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/918967.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение AB7B6E6F-A55D-A22F-CBD4-2EC808C01762 в статусе PING было отправлено 01.01.2013 00:57:46 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/918967.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AAF2714E-E437-9653-F5E1-808523FF5C7B содержит сообщения:""";
"Электронное сообщение AAF2714E-E437-9653-F5E1-808523FF5C7B в статусе PING было отправлено 01.01.2013 00:58:29 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919128.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение E808ABD4-A8DF-2F17-547E-E0C21EC01EFC в статусе PROCESS было отправлено 01.01.2013 00:58:30 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919128.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AA32D0F5-D420-80E4-ACF7-76BC2FA8CF72 содержит сообщения:""";
"Электронное сообщение AA32D0F5-D420-80E4-ACF7-76BC2FA8CF72 в статусе PING было отправлено 01.01.2013 01:01:15 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919775.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение D3295235-263F-4878-BF5C-0FA7987B6CEF в статусе PROCESS было отправлено 01.01.2013 01:01:16 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919775.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

