"=""Разбор конфликтных ситуаций""";

"=""Выберите потребителя""";"=""Министерство внутренних дел Российской Федерации (МВД)""";
"=""Выберите информационную систему""";"(FMS001) Программно-аппаратный комплекс ""ГИСМУ-Интеграция"" ФМС России,(FMS003) Сервисный Концентратор ФМС России,(FMS002) ФГИС ФМС России";
"=""Выберите узел СМЭВ""";"=""Федеральный уровень""";
"=""Выберите поставщика""";"=""Федеральная миграционная служба России (ФМС)""";
"=""Выберите сервисы""";"(SID0003018) Оформление, выдача, замена и учет выданных паспортов гражданина Российской Федерации, иных документов удостоверяющих личность гражданина Российской Федерации в пределах Российской Федерации,(SID0003063) Проверка документов лиц без гр-ва РФ для ПГУ,(SID0003065) Регистрация, запрос истории событий, состояний,(SID0003418) Сервисный концентратор";
"=""Выберите период формирования отчета с""";"=""01.10.2012 00:00:00""";
"=""по""";"=""02.10.2012 00:00:00""";
"=""Время генерации отчета""";"=""28.02.2013 17:35:21""";

"=""Описание""";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором 8AF25998-DADE-F458-9EA2-9B3FE3C54607 содержит сообщения:""";
"Электронное сообщение BCFA7B14-2D11-AE64-B6F8-7F59269741E1 в статусе PROCESS было отправлено 01.10.2012 00:00:00 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407469.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 8AF25998-DADE-F458-9EA2-9B3FE3C54607 в статусе PING было отправлено 01.10.2012 00:00:00 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407469.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором 993B0D9A-CA49-9F59-DBE5-B610B0F49996 содержит сообщения:""";
"Электронное сообщение B12E0C69-B36A-2E61-8289-FB8930CDD20E в статусе PROCESS было отправлено 01.10.2012 00:00:00 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407481.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 993B0D9A-CA49-9F59-DBE5-B610B0F49996 в статусе PING было отправлено 01.10.2012 00:00:00 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407481.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором B8405DFE-3E8C-FBF5-C224-CFCA1900A9F3 содержит сообщения:""";
"Электронное сообщение B8405DFE-3E8C-FBF5-C224-CFCA1900A9F3 в статусе PING было отправлено 01.10.2012 00:00:00 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407440.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение E61BE4ED-0F94-6E27-B63B-FA431F8C3B91 в статусе PROCESS было отправлено 01.10.2012 00:00:03 отправителем МВД получателю ФМС в рамках дела номер WR_09_12/З/407440.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором C1F01438-4C55-ACFE-4BB4-17FC51CEBD97 содержит сообщения:""";
